"Labcode","QABatch","StationID","Parameter","Matrix","Dilution","Concentration","Timepoint","Qualifier","Value"
"OC","EE07","2150","NH3T","OL",0.00,0.00,0.00,,0.34
"OC","EE07","2150","NH3T","OL",0.00,0.00,10.00,,0.28
"OC","EE07","2150","DO","OL",0.00,0.00,0.00,,5.80
"OC","EE07","2150","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2150","DO","OL",0.00,0.00,10.00,,6.40
"OC","EE07","2150","PH","OL",0.00,0.00,10.00,,8.27
"OC","EE07","2150","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2150","PH","OL",0.00,0.00,0.00,,8.18
"OC","EE07","2151","PH","OL",0.00,0.00,10.00,,8.08
"OC","EE07","2151","DO","OL",0.00,0.00,10.00,,6.40
"OC","EE07","2151","NH3T","OL",0.00,0.00,0.00,,0.18
"OC","EE07","2151","PH","OL",0.00,0.00,0.00,,8.13
"OC","EE07","2151","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2151","NH3T","OL",0.00,0.00,10.00,,0.17
"OC","EE07","2151","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2151","DO","OL",0.00,0.00,0.00,,6.20
"OC","EE07","2164","DO","OL",0.00,0.00,0.00,,6.70
"OC","EE07","2164","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2164","NH3T","OL",0.00,0.00,0.00,,0.78
"OC","EE07","2164","DO","OL",0.00,0.00,10.00,,6.70
"OC","EE07","2164","PH","OL",0.00,0.00,10.00,,8.08
"OC","EE07","2164","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2164","NH3T","OL",0.00,0.00,10.00,,0.01
"OC","EE07","2164","PH","OL",0.00,0.00,0.00,,8.15
"OC","EE07","2188","NH3T","OL",0.00,0.00,10.00,,0.03
"OC","EE07","2188","DO","OL",0.00,0.00,0.00,,5.40
"OC","EE07","2188","PH","OL",0.00,0.00,0.00,,8.16
"OC","EE07","2188","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2188","NH3T","OL",0.00,0.00,0.00,,0.63
"OC","EE07","2188","DO","OL",0.00,0.00,10.00,,6.10
"OC","EE07","2188","PH","OL",0.00,0.00,10.00,,8.34
"OC","EE07","2188","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2318","NH3T","OL",0.00,0.00,10.00,,0.01
"OC","EE07","2318","DO","OL",0.00,0.00,0.00,,5.80
"OC","EE07","2318","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2318","NH3T","OL",0.00,0.00,0.00,,0.63
"OC","EE07","2318","DO","OL",0.00,0.00,10.00,,6.30
"OC","EE07","2318","PH","OL",0.00,0.00,10.00,,8.18
"OC","EE07","2318","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2318","PH","OL",0.00,0.00,0.00,,8.09
"OC","EE07","2320","PH","OL",0.00,0.00,10.00,,8.25
"OC","EE07","2320","NH3T","OL",0.00,0.00,10.00,,0.02
"OC","EE07","2320","PH","OL",0.00,0.00,0.00,,8.14
"OC","EE07","2320","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2320","NH3T","OL",0.00,0.00,0.00,,0.84
"OC","EE07","2320","DO","OL",0.00,0.00,10.00,,6.20
"OC","EE07","2320","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2320","DO","OL",0.00,0.00,0.00,,5.60
"OC","EE07","2404","NH3T","OL",0.00,0.00,10.00,,0.06
"OC","EE07","2404","DO","OL",0.00,0.00,0.00,,4.90
"OC","EE07","2404","PH","OL",0.00,0.00,0.00,,8.19
"OC","EE07","2404","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2404","NH3T","OL",0.00,0.00,0.00,,0.58
"OC","EE07","2404","DO","OL",0.00,0.00,10.00,,7.40
"OC","EE07","2404","PH","OL",0.00,0.00,10.00,,8.14
"OC","EE07","2404","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2405","PH","OL",0.00,0.00,0.00,,8.14
"OC","EE07","2405","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2405","NH3T","OL",0.00,0.00,0.00,,0.28
"OC","EE07","2405","DO","OL",0.00,0.00,10.00,,8.10
"OC","EE07","2405","PH","OL",0.00,0.00,10.00,,8.25
"OC","EE07","2405","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2405","NH3T","OL",0.00,0.00,10.00,,0.07
"OC","EE07","2405","DO","OL",0.00,0.00,0.00,,5.10
"OC","EE07","2406","DO","OL",0.00,0.00,10.00,,6.50
"OC","EE07","2406","DO","OL",0.00,0.00,0.00,,5.50
"OC","EE07","2406","PH","OL",0.00,0.00,0.00,,8.14
"OC","EE07","2406","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2406","NH3T","OL",0.00,0.00,0.00,,0.41
"OC","EE07","2406","PH","OL",0.00,0.00,10.00,,8.15
"OC","EE07","2406","NH3T","OL",0.00,0.00,10.00,,0.02
"OC","EE07","2406","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2407","DO","OL",0.00,0.00,0.00,,5.90
"OC","EE07","2407","DO","OL",0.00,0.00,10.00,,6.50
"OC","EE07","2407","NH3T","OL",0.00,0.00,0.00,,0.35
"OC","EE07","2407","NH3T","OL",0.00,0.00,10.00,,0.01
"OC","EE07","2407","PH","OL",0.00,0.00,0.00,,8.39
"OC","EE07","2407","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2407","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2407","PH","OL",0.00,0.00,10.00,,8.57
"OC","EE07","2454","PH","OL",0.00,0.00,10.00,,8.34
"OC","EE07","2454","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","2454","DO","OL",0.00,0.00,10.00,,7.80
"OC","EE07","2454","NH3T","OL",0.00,0.00,0.00,,0.98
"OC","EE07","2454","DO","OL",0.00,0.00,0.00,,5.50
"OC","EE07","2454","PH","OL",0.00,0.00,0.00,,8.15
"OC","EE07","2454","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","2454","NH3T","OL",0.00,0.00,10.00,,0.49
"OC","EE07","CNEG","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","CNEG","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE07","CNEG","PH","OL",0.00,0.00,10.00,,8.00
"OC","EE07","CNEG","NH3T","OL",0.00,0.00,0.00,,1.89
"OC","EE07","CNEG","NH3T","OL",0.00,0.00,10.00,,0.13
"OC","EE07","CNEG","PH","OL",0.00,0.00,0.00,,8.14
"OC","EE07","CNEG","DO","OL",0.00,0.00,0.00,,6.21
"OC","EE07","CNEG","DO","OL",0.00,0.00,10.00,,5.40
"OC","EE07","RFCD","PH","OL",0.00,5.60,10.00,,8.11
"OC","EE07","RFCD","DO","OL",0.00,5.60,10.00,,5.01
"OC","EE07","RFCD","SAL","OL",0.00,5.60,10.00,,23.00
"OC","EE07","RFCD","NH3T","OL",0.00,3.20,0.00,"NA",-99.00
"OC","EE07","RFCD","NH3T","OL",0.00,5.60,10.00,"NA",-99.00
"OC","EE07","RFCD","DO","OL",0.00,10.00,0.00,,5.77
"OC","EE07","RFCD","PH","OL",0.00,10.00,0.00,,8.13
"OC","EE07","RFCD","SAL","OL",0.00,10.00,0.00,,23.00
"OC","EE07","RFCD","SAL","OL",0.00,3.20,0.00,,23.00
"OC","EE07","RFCD","DO","OL",0.00,15.00,10.00,,5.74
"OC","EE07","RFCD","PH","OL",0.00,15.00,10.00,,8.10
"OC","EE07","RFCD","SAL","OL",0.00,15.00,10.00,,23.00
"OC","EE07","RFCD","NH3T","OL",0.00,10.00,0.00,"NA",-99.00
"OC","EE07","RFCD","PH","OL",0.00,3.20,0.00,,8.12
"OC","EE07","RFCD","DO","OL",0.00,3.20,0.00,,5.69
"OC","EE07","RFCD","NH3T","OL",0.00,1.00,10.00,"NA",-99.00
"OC","EE07","RFCD","SAL","OL",0.00,1.00,10.00,,23.00
"OC","EE07","RFCD","NH3T","OL",0.00,0.32,0.00,"NA",-99.00
"OC","EE07","RFCD","SAL","OL",0.00,0.32,0.00,,23.00
"OC","EE07","RFCD","NH3T","OL",0.00,15.00,10.00,"NA",-99.00
"OC","EE07","RFCD","DO","OL",0.00,0.32,0.00,,5.83
"OC","EE07","RFCD","NH3T","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE07","RFCD","SAL","OL",0.00,0.00,0.00,,23.00
"OC","EE07","RFCD","PH","OL",0.00,0.00,0.00,,8.05
"OC","EE07","RFCD","DO","OL",0.00,0.00,0.00,,6.07
"OC","EE07","RFCD","PH","OL",0.00,1.00,10.00,,8.12
"OC","EE07","RFCD","DO","OL",0.00,1.00,10.00,,5.54
"OC","EE07","RFCD","PH","OL",0.00,0.32,0.00,,8.11
"OC","EE08","2128","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE08","2128","DO","OL",0.00,0.00,0.00,,6.40
"OC","EE08","2128","PH","OL",0.00,0.00,0.00,,8.13
"OC","EE08","2128","SAL","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","2128","NH3T","OL",0.00,0.00,0.00,,0.25
"OC","EE08","2128","PH","OL",0.00,0.00,10.00,,8.11
"OC","EE08","2128","NH3T","OL",0.00,0.00,10.00,,0.99
"OC","EE08","2128","DO","OL",0.00,0.00,10.00,,5.88
"OC","EE08","2354","DO","OL",0.00,0.00,0.00,,4.90
"OC","EE08","2354","NH3T","OL",0.00,0.00,10.00,,0.20
"OC","EE08","2354","PH","OL",0.00,0.00,0.00,,8.29
"OC","EE08","2354","PH","OL",0.00,0.00,10.00,,8.32
"OC","EE08","2354","SAL","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","2354","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE08","2354","NH3T","OL",0.00,0.00,0.00,,0.33
"OC","EE08","2354","DO","OL",0.00,0.00,10.00,,5.68
"OC","EE08","2355","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE08","2355","NH3T","OL",0.00,0.00,0.00,,0.59
"OC","EE08","2355","PH","OL",0.00,0.00,0.00,,8.19
"OC","EE08","2355","PH","OL",0.00,0.00,10.00,,8.25
"OC","EE08","2355","DO","OL",0.00,0.00,0.00,,5.80
"OC","EE08","2355","DO","OL",0.00,0.00,10.00,,5.57
"OC","EE08","2355","NH3T","OL",0.00,0.00,10.00,,0.34
"OC","EE08","2355","SAL","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","2356","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE08","2356","NH3T","OL",0.00,0.00,10.00,,0.25
"OC","EE08","2356","DO","OL",0.00,0.00,10.00,,6.39
"OC","EE08","2356","NH3T","OL",0.00,0.00,0.00,,0.21
"OC","EE08","2356","SAL","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","2356","PH","OL",0.00,0.00,0.00,,8.28
"OC","EE08","2356","DO","OL",0.00,0.00,0.00,,4.80
"OC","EE08","2356","PH","OL",0.00,0.00,10.00,,8.27
"OC","EE08","CNEG","SAL","OL",0.00,0.00,10.00,"NA",-99.00
"OC","EE08","CNEG","DO","OL",0.00,0.00,0.00,,4.90
"OC","EE08","CNEG","PH","OL",0.00,0.00,0.00,,8.38
"OC","EE08","CNEG","SAL","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","CNEG","NH3T","OL",0.00,0.00,0.00,,0.08
"OC","EE08","CNEG","PH","OL",0.00,0.00,10.00,,8.15
"OC","EE08","CNEG","NH3T","OL",0.00,0.00,10.00,,0.35
"OC","EE08","CNEG","DO","OL",0.00,0.00,10.00,,6.26
"OC","EE08","RFCD","DO","OL",0.00,10.00,0.00,,6.55
"OC","EE08","RFCD","DO","OL",0.00,3.20,0.00,,6.41
"OC","EE08","RFCD","PH","OL",0.00,3.20,0.00,,8.24
"OC","EE08","RFCD","DO","OL",0.00,0.00,0.00,,7.50
"OC","EE08","RFCD","NH3T","OL",0.00,3.20,0.00,"NA",-99.00
"OC","EE08","RFCD","PH","OL",0.00,5.60,0.00,,8.26
"OC","EE08","RFCD","NH3T","OL",0.00,1.00,0.00,"NA",-99.00
"OC","EE08","RFCD","NH3T","OL",0.00,5.60,0.00,"NA",-99.00
"OC","EE08","RFCD","SAL","OL",0.00,3.20,0.00,,22.00
"OC","EE08","RFCD","PH","OL",0.00,10.00,0.00,,8.25
"OC","EE08","RFCD","NH3T","OL",0.00,10.00,0.00,"NA",-99.00
"OC","EE08","RFCD","SAL","OL",0.00,10.00,0.00,,22.00
"OC","EE08","RFCD","NH3T","OL",0.00,15.00,0.00,"NA",-99.00
"OC","EE08","RFCD","SAL","OL",0.00,15.00,0.00,,22.00
"OC","EE08","RFCD","PH","OL",0.00,15.00,0.00,,8.26
"OC","EE08","RFCD","DO","OL",0.00,15.00,0.00,,7.06
"OC","EE08","RFCD","SAL","OL",0.00,5.60,0.00,,22.00
"OC","EE08","RFCD","SAL","OL",0.00,0.32,0.00,,22.00
"OC","EE08","RFCD","PH","OL",0.00,0.00,0.00,,8.11
"OC","EE08","RFCD","SAL","OL",0.00,0.00,0.00,,22.00
"OC","EE08","RFCD","NH3T","OL",0.00,0.00,0.00,"NA",-99.00
"OC","EE08","RFCD","DO","OL",0.00,0.32,0.00,,8.20
"OC","EE08","RFCD","DO","OL",0.00,5.60,0.00,,7.19
"OC","EE08","RFCD","PH","OL",0.00,0.32,0.00,,8.14
"OC","EE08","RFCD","NH3T","OL",0.00,0.32,0.00,"NA",-99.00
"OC","EE08","RFCD","SAL","OL",0.00,1.00,0.00,,22.00
"OC","EE08","RFCD","PH","OL",0.00,1.00,0.00,,8.22
"OC","EE08","RFCD","DO","OL",0.00,1.00,0.00,,7.24
"GC","EE1","0000","PH","RT",0.00,1.00,4.00,,7.83
"GC","EE1","0000","PH","RT",0.00,10.00,0.00,,8.04
"GC","EE1","0000","SAL","RT",0.00,0.32,4.00,,21.00
"GC","EE1","0000","DO","RT",0.00,10.00,0.00,,8.48
"GC","EE1","0000","DO","RT",0.00,1.00,4.00,,8.40
"GC","EE1","0000","SAL","RT",0.00,10.00,0.00,,20.00
"GC","EE1","0000","DO","RT",0.00,0.00,4.00,,8.41
"GC","EE1","0000","SAL","RT",0.00,0.00,4.00,,21.00
"GC","EE1","0000","PH","RT",0.00,0.32,4.00,,7.79
"GC","EE1","0000","DO","RT",0.00,0.32,4.00,,8.46
"GC","EE1","0000","SAL","RT",0.00,5.60,0.00,,20.00
"GC","EE1","0000","PH","RT",0.00,0.00,4.00,,7.07
"GC","EE1","0000","DO","RT",0.00,1.00,0.00,,8.43
"GC","EE1","0000","SAL","RT",0.00,0.00,0.00,,22.00
"GC","EE1","0000","DO","RT",0.00,0.32,0.00,,8.29
"GC","EE1","0000","DO","RT",0.00,0.00,0.00,,8.38
"GC","EE1","0000","DO","OL",0.00,0.00,0.00,,8.69
"GC","EE1","0000","SAL","RT",0.00,1.00,4.00,,20.00
"GC","EE1","0000","SAL","RT",0.00,0.32,0.00,,22.00
"GC","EE1","0000","PH","RT",0.00,0.32,0.00,,7.82
"GC","EE1","0000","PH","RT",0.00,5.60,0.00,,8.05
"GC","EE1","0000","PH","RT",0.00,1.00,0.00,,8.04
"GC","EE1","0000","SAL","RT",0.00,1.00,0.00,,22.00
"GC","EE1","0000","DO","RT",0.00,3.20,0.00,,8.51
"GC","EE1","0000","PH","RT",0.00,3.20,0.00,,8.05
"GC","EE1","0000","SAL","RT",0.00,3.20,0.00,,20.00
"GC","EE1","0000","DO","RT",0.00,5.60,0.00,,8.52
"GC","EE1","0000","PH","RT",0.00,0.00,0.00,,7.86
"GC","EE1","0000","NH3U","OL",0.00,0.00,10.00,,8.0e-03
"GC","EE1","0000","DO","OL",0.00,0.00,10.00,,8.64
"GC","EE1","0000","PH","OL",0.00,0.00,10.00,,7.95
"GC","EE1","0000","PH","OL",0.00,0.00,0.00,,7.90
"GC","EE1","0000","NH3T","OL",0.00,0.00,0.00,"<",0.10
"GC","EE1","0000","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","0000","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","0000","NH3T","OL",0.00,0.00,10.00,,0.46
"GC","EE1","0000","DO","RT",0.00,3.20,4.00,,8.17
"GC","EE1","0000","PH","RT",0.00,5.60,4.00,,7.79
"GC","EE1","0000","PH","RT",0.00,3.20,4.00,,7.77
"GC","EE1","0000","SAL","RT",0.00,3.20,4.00,,20.00
"GC","EE1","0000","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","0000","DO","RT",0.00,5.60,4.00,,8.29
"GC","EE1","0000","SAL","RT",0.00,5.60,4.00,,20.00
"GC","EE1","0000","DO","RT",0.00,10.00,4.00,,8.27
"GC","EE1","0000","PH","RT",0.00,10.00,4.00,,7.78
"GC","EE1","0000","SAL","RT",0.00,10.00,4.00,,19.00
"GC","EE1","2152","PH","IW",0.00,0.00,0.00,,6.79
"GC","EE1","2152","ST","IW",0.00,0.00,10.00,,0.13
"GC","EE1","2152","NH3U","IW",0.00,0.00,10.00,,7.0e-03
"GC","EE1","2152","NH3T","IW",0.00,0.00,10.00,,1.40
"GC","EE1","2152","SAL","IW",0.00,0.00,10.00,,22.00
"GC","EE1","2152","PH","IW",0.00,0.00,10.00,,7.36
"GC","EE1","2152","H2S","IW",0.00,0.00,0.00,,0.42
"GC","EE1","2152","ST","IW",0.00,0.00,0.00,,0.84
"GC","EE1","2152","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2152","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2152","NH3T","OL",0.00,0.00,0.00,,0.33
"GC","EE1","2152","NH3U","OL",0.00,0.00,10.00,,2.0e-03
"GC","EE1","2152","NH3T","OL",0.00,0.00,10.00,,0.12
"GC","EE1","2152","NH3T","IW",0.00,0.00,0.00,,2.50
"GC","EE1","2152","SAL","OL",0.00,0.00,10.00,,21.00
"GC","EE1","2152","PH","OL",0.00,0.00,10.00,,7.94
"GC","EE1","2152","DO","OL",0.00,0.00,10.00,,8.37
"GC","EE1","2152","NH3U","IW",0.00,0.00,0.00,,3.0e-03
"GC","EE1","2152","DO","OL",0.00,0.00,0.00,,7.34
"GC","EE1","2152","PH","OL",0.00,0.00,0.00,,7.01
"GC","EE1","2152","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2152","NH3U","OL",0.00,0.00,0.00,,1.0e-03
"GC","EE1","2153","DO","OL",0.00,0.00,10.00,,8.27
"GC","EE1","2153","ST","IW",0.00,0.00,0.00,,0.80
"GC","EE1","2153","NH3U","IW",0.00,0.00,0.00,,0.05
"GC","EE1","2153","NH3T","IW",0.00,0.00,0.00,,4.10
"GC","EE1","2153","PH","IW",0.00,0.00,0.00,,7.83
"GC","EE1","2153","DO","OL",0.00,0.00,0.00,,7.01
"GC","EE1","2153","NH3U","OL",0.00,0.00,10.00,,6.0e-03
"GC","EE1","2153","NH3T","OL",0.00,0.00,10.00,,0.30
"GC","EE1","2153","H2S","IW",0.00,0.00,0.00,,0.06
"GC","EE1","2153","PH","OL",0.00,0.00,10.00,,8.00
"GC","EE1","2153","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2153","NH3U","OL",0.00,0.00,0.00,,5.0e-03
"GC","EE1","2153","NH3T","OL",0.00,0.00,0.00,,0.30
"GC","EE1","2153","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2153","PH","OL",0.00,0.00,0.00,,7.87
"GC","EE1","2153","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2153","NH3T","IW",0.00,0.00,10.00,,2.10
"GC","EE1","2153","PH","IW",0.00,0.00,10.00,,7.51
"GC","EE1","2153","SAL","IW",0.00,0.00,10.00,,22.00
"GC","EE1","2153","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2153","ST","IW",0.00,0.00,10.00,,0.17
"GC","EE1","2153","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2154","NH3T","OL",0.00,0.00,0.00,,0.32
"GC","EE1","2154","DO","OL",0.00,0.00,10.00,,8.44
"GC","EE1","2154","PH","OL",0.00,0.00,10.00,,8.04
"GC","EE1","2154","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2154","NH3T","OL",0.00,0.00,10.00,,0.54
"GC","EE1","2154","NH3U","OL",0.00,0.00,10.00,,0.01
"GC","EE1","2154","H2S","IW",0.00,0.00,10.00,,0.03
"GC","EE1","2154","ST","IW",0.00,0.00,10.00,,0.15
"GC","EE1","2154","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2154","H2S","IW",0.00,0.00,0.00,,0.05
"GC","EE1","2154","NH3U","OL",0.00,0.00,0.00,,5.0e-03
"GC","EE1","2154","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2154","PH","IW",0.00,0.00,0.00,,7.81
"GC","EE1","2154","ST","IW",0.00,0.00,0.00,,0.66
"GC","EE1","2154","DO","OL",0.00,0.00,0.00,,8.39
"GC","EE1","2154","NH3U","IW",0.00,0.00,0.00,,0.05
"GC","EE1","2154","NH3T","IW",0.00,0.00,0.00,,4.00
"GC","EE1","2154","NH3T","IW",0.00,0.00,10.00,,2.50
"GC","EE1","2154","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2154","PH","IW",0.00,0.00,10.00,,7.38
"GC","EE1","2154","SAL","IW",0.00,0.00,10.00,,23.00
"GC","EE1","2154","PH","OL",0.00,0.00,0.00,,7.90
"GC","EE1","2155","PH","IW",0.00,0.00,10.00,,7.25
"GC","EE1","2155","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2155","SAL","IW",0.00,0.00,10.00,,24.00
"GC","EE1","2155","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2155","PH","OL",0.00,0.00,10.00,,8.05
"GC","EE1","2155","PH","IW",0.00,0.00,0.00,,7.36
"GC","EE1","2155","NH3T","OL",0.00,0.00,10.00,,0.98
"GC","EE1","2155","H2S","IW",0.00,0.00,10.00,,0.07
"GC","EE1","2155","ST","IW",0.00,0.00,10.00,,0.27
"GC","EE1","2155","NH3T","IW",0.00,0.00,10.00,,3.00
"GC","EE1","2155","H2S","IW",0.00,0.00,0.00,,0.10
"GC","EE1","2155","ST","IW",0.00,0.00,0.00,,0.50
"GC","EE1","2155","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2155","NH3T","IW",0.00,0.00,0.00,,2.70
"GC","EE1","2155","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2155","DO","OL",0.00,0.00,10.00,,8.23
"GC","EE1","2155","DO","OL",0.00,0.00,0.00,,8.59
"GC","EE1","2155","PH","OL",0.00,0.00,0.00,,7.88
"GC","EE1","2155","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2155","NH3T","OL",0.00,0.00,0.00,,0.11
"GC","EE1","2155","NH3U","OL",0.00,0.00,0.00,,2.0e-03
"GC","EE1","2155","NH3U","OL",0.00,0.00,10.00,,0.02
"GC","EE1","2156","NH3U","IW",0.00,0.00,10.00,,7.0e-03
"GC","EE1","2156","SAL","IW",0.00,0.00,10.00,,23.00
"GC","EE1","2156","NH3T","IW",0.00,0.00,10.00,,1.80
"GC","EE1","2156","NH3U","OL",0.00,0.00,10.00,,0.02
"GC","EE1","2156","NH3T","OL",0.00,0.00,10.00,,0.65
"GC","EE1","2156","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2156","PH","IW",0.00,0.00,10.00,,7.26
"GC","EE1","2156","DO","OL",0.00,0.00,10.00,,7.04
"GC","EE1","2156","NH3T","IW",0.00,0.00,0.00,,2.60
"GC","EE1","2156","ST","IW",0.00,0.00,10.00,,0.17
"GC","EE1","2156","PH","OL",0.00,0.00,10.00,,8.24
"GC","EE1","2156","H2S","IW",0.00,0.00,0.00,,0.06
"GC","EE1","2156","H2S","IW",0.00,0.00,10.00,,0.04
"GC","EE1","2156","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2156","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2156","PH","IW",0.00,0.00,0.00,,7.51
"GC","EE1","2156","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","2156","NH3T","OL",0.00,0.00,0.00,"<",0.10
"GC","EE1","2156","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2156","PH","OL",0.00,0.00,0.00,,7.91
"GC","EE1","2156","DO","OL",0.00,0.00,0.00,,8.53
"GC","EE1","2156","ST","IW",0.00,0.00,0.00,,0.40
"GC","EE1","2157","NH3T","IW",0.00,0.00,0.00,,2.70
"GC","EE1","2157","PH","IW",0.00,0.00,10.00,,7.50
"GC","EE1","2157","SAL","IW",0.00,0.00,10.00,,24.00
"GC","EE1","2157","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2157","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2157","H2S","IW",0.00,0.00,0.00,,0.19
"GC","EE1","2157","NH3U","OL",0.00,0.00,10.00,,0.01
"GC","EE1","2157","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2157","NH3T","IW",0.00,0.00,10.00,,2.50
"GC","EE1","2157","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2157","PH","IW",0.00,0.00,0.00,,7.35
"GC","EE1","2157","ST","IW",0.00,0.00,0.00,,0.89
"GC","EE1","2157","DO","OL",0.00,0.00,0.00,,7.72
"GC","EE1","2157","ST","IW",0.00,0.00,10.00,,0.13
"GC","EE1","2157","NH3T","OL",0.00,0.00,10.00,,0.73
"GC","EE1","2157","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2157","PH","OL",0.00,0.00,10.00,,7.98
"GC","EE1","2157","DO","OL",0.00,0.00,10.00,,7.49
"GC","EE1","2157","NH3U","OL",0.00,0.00,0.00,,2.0e-03
"GC","EE1","2157","NH3T","OL",0.00,0.00,0.00,,0.16
"GC","EE1","2157","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2157","PH","OL",0.00,0.00,0.00,,7.87
"GC","EE1","2158","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2158","PH","IW",0.00,0.00,0.00,,7.55
"GC","EE1","2158","ST","IW",0.00,0.00,0.00,,0.46
"GC","EE1","2158","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2158","PH","IW",0.00,0.00,10.00,,7.44
"GC","EE1","2158","SAL","IW",0.00,0.00,10.00,,24.00
"GC","EE1","2158","NH3T","IW",0.00,0.00,10.00,,3.00
"GC","EE1","2158","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2158","ST","IW",0.00,0.00,10.00,,0.24
"GC","EE1","2158","H2S","IW",0.00,0.00,10.00,,0.04
"GC","EE1","2158","NH3T","IW",0.00,0.00,0.00,,2.50
"GC","EE1","2158","NH3U","OL",0.00,0.00,10.00,,0.01
"GC","EE1","2158","DO","OL",0.00,0.00,10.00,,8.24
"GC","EE1","2158","PH","OL",0.00,0.00,10.00,,8.03
"GC","EE1","2158","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2158","H2S","IW",0.00,0.00,0.00,,0.07
"GC","EE1","2158","NH3T","OL",0.00,0.00,10.00,,0.81
"GC","EE1","2158","NH3T","OL",0.00,0.00,0.00,,0.13
"GC","EE1","2158","NH3U","OL",0.00,0.00,0.00,,2.0e-03
"GC","EE1","2158","DO","OL",0.00,0.00,0.00,,8.13
