"StationID","SampleDate","ArrivalTime","ArrivalTimeUnits","SamplingOrganization","SampleType","Vessel","NavType","Salinity","WeatherCode","WindSpeed","WindSpeedUnits","WindDirection","SwellHeight","SwellHeightUnits","SwellPeriod","SwellDirection","SeaState","StationFailCode","Abandoned","Comments"
"B03W040",3/1/2004 0:00:00,"0923","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W041",2/28/2004 0:00:00,"0810","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W041",3/1/2004 0:00:00,"0740","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W042",2/28/2004 0:00:00,"0817","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W042",3/1/2004 0:00:00,"0800","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W043",2/28/2004 0:00:00,"0835","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W043",3/1/2004 0:00:00,"0823","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W044",2/28/2004 0:00:00,"0900","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W044",3/1/2004 0:00:00,"0840","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W045",2/28/2004 0:00:00,"0915","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W045",3/1/2004 0:00:00,"0857","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W046",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W046",2/28/2004 0:00:00,"1050","PST","MEC","WQ","ZEUS","DGPS",,"Clear",4,"KTS","W",3,"FT",14,"W","Choppy","None",0,
"B03W046",3/1/2004 0:00:00,"1108","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W047",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W047",2/28/2004 0:00:00,"1110","PST","MEC","WQ","ZEUS","DGPS",,"Clear",10,"KTS","W",6,"FT",12,"W","Choppy","None",0,
"B03W047",3/1/2004 0:00:00,"1119","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W048",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W048",2/29/2004 0:00:00,"1119","PST","MEC","WQ","ZEUS","DGPS",,"Clear",10,"KTS","W",6,"FT",12,"W","Choppy","None",0,
"B03W048",3/1/2004 0:00:00,"1129","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W049",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W049",2/28/2004 0:00:00,"1133","PST","MEC","WQ","ZEUS","DGPS",,"Clear",10,"KTS","W",6,"FT",14,"W","Choppy","None",0,
"B03W049",3/1/2004 0:00:00,"1146","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W050",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W050",2/28/2004 0:00:00,"1148","PST","MEC","WQ","ZEUS","DGPS",,"Clear",15,"KTS","W",6,"FT",14,"W","Choppy","None",0,
"B03W050",3/1/2004 0:00:00,"1205","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W051",2/27/2004 0:00:00,"1143","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",22,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W051",2/28/2004 0:00:00,"1010","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","W",4,"FT",14,"W","Choppy","None",0,
"B03W051",3/1/2004 0:00:00,"1017","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W052",2/27/2004 0:00:00,"1239","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",25,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W052",2/28/2004 0:00:00,"1020","PST","MEC","WQ","ZEUS","DGPS",,"Clear",4,"KTS","W",3,"FT",14,"W","Choppy","None",0,
"B03W052",3/1/2004 0:00:00,"1030","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W053",2/27/2004 0:00:00,"1216","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",25,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W053",2/28/2004 0:00:00,"1032","PST","MEC","WQ","ZEUS","DGPS",,"Clear",4,"KTS","W",3,"FT",14,"W","Choppy","None",0,
"B03W053",3/1/2004 0:00:00,"1050","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W054",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W054",2/28/2004 0:00:00,"1301","PST","MEC","WQ","ZEUS","DGPS",,"Clear",18,"KTS","W",5,"FT",12,"W","Rough","None",0,
"B03W054",3/1/2004 0:00:00,"1257","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W055",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W055",2/28/2004 0:00:00,"1241","PST","MEC","WQ","ZEUS","DGPS",,"Clear",18,"KTS","W",6,"FT",12,"W","Choppy","None",0,
"B03W055",3/1/2004 0:00:00,"1236","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W056",2/27/2004 0:00:00,"1122","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",22,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W056",2/28/2004 0:00:00,"0946","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","W",4,"FT",14,"W","Choppy","None",0,
"B03W056",3/1/2004 0:00:00,"1000","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W057",2/27/2004 0:00:00,"1033","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",20,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W057",2/28/2004 0:00:00,"0933","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","W",4,"FT",14,"W","Choppy","None",0,
"B03W057",3/1/2004 0:00:00,"0947","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",8,"KTS","W",5,"FT",14,"W","Choppy","None",0,
"B03W058",2/27/2004 0:00:00,"1002","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",20,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W058",2/28/2004 0:00:00,"0920","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",4,"FT",14,"W","Calm","None",0,
"B03W058",3/1/2004 0:00:00,"0935","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",8,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W059",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W059",2/28/2004 0:00:00,"0845","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",4,"FT",14,"W","Calm","None",0,
"B03W059",3/1/2004 0:00:00,"0907","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",6,"KTS","SW",4,"FT",14,"W","Choppy","None",0,
"B03W060",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W060",2/28/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"CTD FAILURE"
"B03W060",3/1/2004 0:00:00,"1317","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W061",2/27/2004 0:00:00,"0927","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",15,"KTS","NW",4,"FT",14,"W","Choppy","None",0,
"B03W061",2/28/2004 0:00:00,"0739","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",6,"FT",16,"W","Calm","None",0,
"B03W061",3/1/2004 0:00:00,"0746","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",5,"KTS","SE",3,"FT",16,"W","Choppy","None",0,
"B03W062",2/27/2004 0:00:00,"0949","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",20,"KTS","NW",8,"FT",14,"W","Confused","None",0,
"B03W062",2/28/2004 0:00:00,"0806","PST","MEC","WQ","ZEUS","DGPS",,"Clear",3,"KTS","W",4,"FT",14,"W","Calm","None",0,
"B03W062",3/1/2004 0:00:00,"0830","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",6,"KTS","SW",3,"FT",16,"W","Choppy","None",0,
"B03W063",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W063",2/28/2004 0:00:00,"0828","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",4,"FT",14,"W","Calm","None",0,
"B03W063",3/1/2004 0:00:00,"0848","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",6,"KTS","SW",4,"FT",14,"W","Choppy","None",0,
"B03W064",2/27/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"DANGEROUS SEA CONDITIONS"
"B03W064",2/28/2004 0:00:00,"-99","PST","MEC","WQ","ZEUS","DGPS",,"NR",-99,"KTS","NR",-99,"FT",-99,"NR","NR","Other",1,"CTD FAILURE"
"B03W064",3/1/2004 0:00:00,"1335","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",5,"KTS","SW",5,"FT",14,"W","Choppy","None",0,
"B03W065",2/27/2004 0:00:00,"0815","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",12,"KTS","NW",6,"FT",14,"W","Confused","None",0,
"B03W065",2/28/2004 0:00:00,"0657","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",6,"FT",16,"W","Calm","None",0,
"B03W065",3/1/2004 0:00:00,"0710","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",5,"KTS","SE",3,"FT",16,"W","Choppy","None",0,
"B03W066",2/27/2004 0:00:00,"0902","PST","MEC","WQ","ZEUS","DGPS",,"Partly cloudy",16,"KTS","NW",2,"FT",14,"W","Choppy","None",0,
"B03W066",2/28/2004 0:00:00,"0724","PST","MEC","WQ","ZEUS","DGPS",,"Clear",5,"KTS","E",5,"FT",16,"W","Calm","None",0,
"B03W066",3/1/2004 0:00:00,"0814","PST","MEC","WQ","ZEUS","DGPS",,"Overcast",5,"KTS","SE",0,"FT",0,"XX","Choppy","None",0,
"B03W067",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.90,"Partly Cloudy",13,"KTS","SW",3,"FT",7,"SW","Calm","None",0,
"B03W067",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.10,"Partly Cloudy",6,"KTS","E",2,"FT",10,"W","Calm","None",0,
"B03W067",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.80,"Overcast",7,"KTS","SW",1,"FT",10,"W","Calm","None",0,
"B03W068",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.60,"Partly Cloudy",14,"KTS","W",3,"FT",10,"W","Calm","None",0,
"B03W068",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",6,"KTS","NE",2,"FT",10,"W","Calm","None",0,
"B03W068",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.50,"Partly Cloudy",5,"KTS","SW",1,"FT",10,"W","Calm","None",0,
"B03W069",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.40,"Partly Cloudy",16,"KTS","W",4,"FT",10,"W","Choppy","None",0,
"B03W069",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",12,"KTS","NW",3,"FT",10,"W","Calm","None",0,
"B03W069",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.80,"Partly Cloudy",6,"KTS","SW",2,"FT",10,"W","Calm","None",0,
"B03W070",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.90,"Partly Cloudy",13,"KTS","W",5,"FT",10,"W","Choppy","None",0,
"B03W070",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.20,"Partly Cloudy",1,"KTS","W",3,"FT",10,"W","Calm","None",0,
"B03W070",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",10,"KTS","SW",2,"FT",10,"W","Calm","None",0,
"B03W071",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.50,"Partly Cloudy",15,"KTS","W",4,"FT",10,"W","Choppy","None",0,
"B03W071",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.80,"Partly Cloudy",5,"KTS","N",1,"FT",10,"SW","Calm","None",0,
"B03W071",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.40,"Partly Cloudy",1,"KTS","SE",1,"FT",10,"SW","Calm","None",0,
"B03W072",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",14,"KTS","W",6,"FT",6,"W","Choppy","None",0,
"B03W072",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.80,"Partly Cloudy",6,"KTS","N",2,"FT",10,"W","Calm","None",0,
"B03W072",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",4,"KTS","SE",1,"FT",10,"SW","Calm","None",0,
"B03W073",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",17,"KTS","W",6,"FT",6,"W","Choppy","None",0,
"B03W073",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.20,"Partly Cloudy",10,"KTS","NW",2,"FT",10,"W","Calm","None",0,
"B03W073",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",4,"KTS","SE",2,"FT",10,"SW","Calm","None",0,
"B03W074",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Clear",17,"KTS","W",6,"FT",6,"W","Choppy","None",0,
"B03W074",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",10,"KTS","NW",2,"FT",10,"W","Calm","None",0,
"B03W074",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.90,"Partly Cloudy",3,"KTS","SE",2,"FT",10,"SW","Calm","None",0,
"B03W075",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Clear",22,"KTS","W",3,"FT",6,"W","Choppy","None",0,
"B03W075",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.20,"Partly Cloudy",9,"KTS","NW",3,"FT",10,"SW","Calm","None",0,
"B03W075",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.80,"Partly Cloudy",3,"KTS","NE",2,"FT",10,"SW","Calm","None",0,
"B03W076",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Clear",16,"KTS","W",4,"FT",6,"SW","Choppy","None",0,
"B03W076",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.20,"Partly Cloudy",12,"KTS","N",3,"FT",10,"W","Calm","None",0,
"B03W076",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.90,"Partly Cloudy",4,"KTS","N",1,"FT",10,"SW","Calm","None",0,
"B03W077",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Clear",20,"KTS","W",5,"FT",6,"W","Choppy","None",0,
"B03W077",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",2,"KTS","W",3,"FT",10,"W","Calm","None",0,
"B03W077",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",1,"KTS","SE",2,"FT",10,"W","Calm","None",0,
"B03W078",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Clear",20,"KTS","W",8,"FT",6,"W","Rough","None",0,
"B03W078",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.10,"Partly Cloudy",10,"KTS","N",3,"FT",10,"W","Calm","None",0,
"B03W078",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",33.00,"Partly Cloudy",1,"KTS","SE",3,"FT",10,"W","Calm","None",0,
"B03W079",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",29.50,"Clear",1,"KTS","NW",0,"FT",0,"XX","Calm","None",0,
"B03W079",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",27.90,"Partly Cloudy",4,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W079",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",26.90,"Overcast",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"B03W080",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",30.90,"Clear",1,"KTS","NW",0,"FT",0,"XX","Calm","None",0,
"B03W080",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",29.90,"Partly Cloudy",10,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"B03W080",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.20,"Overcast",4,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"B03W081",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",29.70,"Clear",12,"KTS","NW",0,"FT",0,"XX","Calm","None",0,
"B03W081",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.40,"Partly Cloudy",16,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"B03W081",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.10,"Overcast",6,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W082",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",30.90,"Clear",10,"KTS","NW",1,"FT",0,"W","Calm","None",0,
"B03W082",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.60,"Partly Cloudy",14,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"B03W082",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.30,"Overcast",5,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W083",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",29.90,"Clear",8,"KTS","NW",1,"FT",0,"W","Calm","None",0,
"B03W083",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.00,"Partly Cloudy",13,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"B03W083",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.00,"Overcast",5,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W084",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",30.80,"Clear",9,"KTS","W",1,"FT",4,"SW","Calm","None",0,
"B03W084",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",31.80,"Partly Cloudy",5,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"B03W084",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.20,"Overcast",7,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W085",2/27/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",29.60,"Clear",8,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"B03W085",2/28/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",32.00,"Partly Cloudy",3,"KTS","E",0,"FT",0,"XX","Calm","None",0,
"B03W085",3/1/2004 0:00:00,"-99","PST","LACSD","WQ","Ocean Sentinel","DGPS",30.20,"Overcast",7,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"B03W086",2/27/2004 0:00:00,"1209","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",18,"KTS","SW",7,"FT",8,"SW","Choppy","None",0,
"B03W086",2/28/2004 0:00:00,"0917","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",12,"KTS","W",4,"FT",8,"SW","Calm","None",0,
"B03W086",3/1/2004 0:00:00,"1015","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",5,"KTS","SW",3,"FT",10,"SW","Calm","None",0,
"B03W087",2/28/2004 0:00:00,"0934","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",13,"KTS","W",4,"FT",8,"SW","Calm","None",0,"Snow covered mountains in the distance are beautiful"
"B03W087",3/1/2004 0:00:00,"1035","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",4,"KTS","SW",3,"FT",10,"SW","Calm","None",0,
"B03W088",2/27/2004 0:00:00,"1147","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",21,"KTS","W",5,"FT",10,"SW","Choppy","None",0,"trash floating on surface and subsurface"
"B03W088",2/28/2004 0:00:00,"0855","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",1,"KTS","W",4,"FT",8,"SW","Choppy","None",0,
"B03W088",3/1/2004 0:00:00,"0950","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",4,"KTS","SW",2,"FT",10,"SW","Calm","None",0,
"B03W089",2/28/2004 0:00:00,"1017","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",13,"KTS","W",4,"FT",6,"W","Choppy","None",0,
"B03W089",3/1/2004 0:00:00,"1108","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",6,"KTS","SW",3,"FT",8,"SW","Calm","None",0,
"B03W090",2/28/2004 0:00:00,"1002","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",13,"KTS","W",4,"FT",8,"SW","Choppy","None",0,
"B03W090",3/1/2004 0:00:00,"1055","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",4,"KTS","SW",3,"FT",8,"SW","Calm","None",0,
"B03W091",2/27/2004 0:00:00,"1108","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",18,"KTS","W",2,"FT",10,"SW","Choppy","None",0,
"B03W091",2/28/2004 0:00:00,"0829","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",16,"KTS","NW",3,"FT",8,"SW","Choppy","None",0,
"B03W091",3/1/2004 0:00:00,"0920","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",2,"KTS","NE",2,"FT",10,"SW","Calm","None",0,
"B03W092",2/28/2004 0:00:00,"1105","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",14,"KTS","W",4,"FT",6,"W","Choppy","None",0,
"B03W092",3/1/2004 0:00:00,"1148","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",6,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W093",2/28/2004 0:00:00,"1121","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",19,"KTS","W",4,"FT",6,"W","Choppy","None",0,
"B03W093",3/1/2004 0:00:00,"1200","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Partly Cloudy",7,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W094",2/28/2004 0:00:00,"1040","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",14,"KTS","W",4,"FT",6,"SW","Choppy","None",0,"Multiple depths collected for discrete samples, 1, 2, 8 m"
"B03W094",3/1/2004 0:00:00,"1125","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Overcast",5,"KTS","SW",10,"FT",3,"SW","Calm","None",0,
"B03W095",2/28/2004 0:00:00,"1130","PDT","CLAEMD","WQ","LaMer","DGPS",-99.00,"Clear",13,"KTS","W",3,"FT",8,"W","Choppy","None",0,
